"id","ahri_number","version","tonnage","outdoor_model","outdoor_model_revision","coil_model_number","coil_model_revision","furnace_model_revision","blower_model_revision","fit","seer","eer","cooling","txv_piston","hsk","hspf","orifice_size","indoor_coil_air_qty","high_cop","hsvtc","model_status","region","high_heat","afue","low_heat","low_cop","system_type","system_type_seer2","cond_seer","stage","indoor_unit","indoor_type","config","cabinet_width","ext_txv","furnace_btu","blower_type","description","file","created_at","updated_at","deleted_at","executed"
"94131","208510115","seer2","1.5",NULL,"GSZH501810",NULL,"CAPTA3022B4",NULL,"MBVC1201AA-1",NULL,"15","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"1.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94132","208510150","seer2","1.5",NULL,"GSZH501810",NULL,"CHPTA1822B4",NULL,"MBVC1201AA-1",NULL,"15","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"1.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94133","208510383","seer2","2",NULL,"GSZH502410",NULL,"Incl. A/H","AMST24BU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","17.5","no","BU1",NULL,"2.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94134","208509795","seer2","2",NULL,"GSZH502410",NULL,"Incl. A/H","AMST30BU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","17.5","no","BU1",NULL,"2.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94135","205886789","seer2","2",NULL,"GVZC200241",NULL,"Incl. A/H","AVPEC25B14",NULL,NULL,"21","13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","21","SINGLE STAGE","Furnace","V","Modular & Single Piece","17.5","no","5B1",NULL,"2.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94136","208510384","seer2","2",NULL,"GSZH502410",NULL,"CAPTA2422B4",NULL,"MBVC1201AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94137","208510408","seer2","2",NULL,"GSZH502410",NULL,"CAPTA3022B4",NULL,"MBVC1201AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94138","208510432","seer2","2",NULL,"GSZH502410",NULL,"CAPTA3026B4",NULL,"MBVC1201AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94139","208510469","seer2","2",NULL,"GSZH502410",NULL,"CHPTA2426B4",NULL,"MBVC1201AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94140","208509796","seer2","2.5",NULL,"GSZH503010",NULL,"Incl. A/H","AMST30BU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","17.5","no","BU1",NULL,"2.5 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94141","208510835","seer2","2.5",NULL,"GSZH503010",NULL,"Incl. A/H","AMST36BU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","17.5","no","BU1",NULL,"2.5 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94142","208510836","seer2","2.5",NULL,"GSZH503010",NULL,"Incl. A/H","AMST36CU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","CU1",NULL,"2.5 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94143","208510837","seer2","2.5",NULL,"GSZH503010",NULL,"CAPTA3026B4",NULL,"MBVC1201AA-1",NULL,"14.5","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","14","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94144","208510839","seer2","2.5",NULL,"GSZH503010",NULL,"CAPTA3626B4",NULL,"MBVC1201AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","17.5","no",NULL,NULL,"2.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94145","208510838","seer2","2.5",NULL,"GSZH503010",NULL,"CAPTA3026C4",NULL,"MBVC1601AA-1",NULL,"14.5","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","14","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"2.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94146","208510840","seer2","2.5",NULL,"GSZH503010",NULL,"CAPTA3626C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"2.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94147","208510888","seer2","2.5",NULL,"GSZH503010",NULL,"CHPTA3026C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"2.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94148","208511690","seer2","3",NULL,"GSZH503610",NULL,"Incl. A/H","AMST36CU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","CU1",NULL,"3.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94149","208509797","seer2","3",NULL,"GSZH503610",NULL,"Incl. A/H","AMST42CU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","CU1",NULL,"3.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:01",NULL,"1"
"94150","205886852","seer2","3",NULL,"GVZC200361",NULL,"Incl. A/H","AVPEC37C14",NULL,NULL,"19.5","13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","19","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","7C1",NULL,"3.0 Ton - 20i Inverter - Variable Speed - Single Piece Multi Position",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94151","205886853","seer2","3",NULL,"GVZC200361",NULL,"Incl. A/H","AVPEC59D14",NULL,NULL,"20","14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","20","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","9D1",NULL,"3.0 Ton - 20i Inverter - Variable Speed - Single Piece Multi Position",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94152","208511691","seer2","3",NULL,"GSZH503610",NULL,"CAPTA3626C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"3.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94153","208511743","seer2","3",NULL,"GSZH503610",NULL,"CAPTA4230C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"3.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94154","208511744","seer2","3",NULL,"GSZH503610",NULL,"CAPTA4230D4",NULL,"MBVC2001AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","24.5","no",NULL,NULL,"3.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94155","208511806","seer2","3",NULL,"GSZH503610",NULL,"CHPTA3630C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"3.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94156","208509798","seer2","3.5",NULL,"GSZH504210",NULL,"Incl. A/H","AMST42CU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","CU1",NULL,"3.5 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94157","208510977","seer2","3.5",NULL,"GSZH504210",NULL,"CAPTA4230C4",NULL,"MBVC1601AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","21","no",NULL,NULL,"3.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94158","208510978","seer2","3.5",NULL,"GSZH504210",NULL,"CAPTA4230D4",NULL,"MBVC2001AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","24.5","no",NULL,NULL,"3.5 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94159","208509799","seer2","4",NULL,"GSZH504810",NULL,"Incl. A/H","AMST48CU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","21","no","CU1",NULL,"4.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94160","208511172","seer2","4",NULL,"GSZH504810",NULL,"Incl. A/H","AMST48DU1400",NULL,NULL,"14.5","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","14","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","DU1",NULL,"4.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94161","205886886","seer2","4",NULL,"GVZC200481",NULL,"Incl. A/H","AVPEC59D14",NULL,NULL,"19","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","19","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","9D1",NULL,"4.0 Ton - 20i Inverter - Variable Speed - Single Piece Multi Position",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94162","208511173","seer2","4",NULL,"GSZH504810",NULL,"CAPT4961D4",NULL,"MBVC2001AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","24.5","no",NULL,NULL,"4.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94163","208511217","seer2","4",NULL,"GSZH504810",NULL,"CHPT4860D4",NULL,"MBVC2001AA-1",NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC & Air Handler","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Modular Blower",NULL,"Modular & Single Piece","24.5","no",NULL,NULL,"4.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94164","208509802","seer2","5",NULL,"GSZH506010",NULL,"Incl. A/H","AMST60DU1400",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","DU1",NULL,"5.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94165","205976190","seer2","5",NULL,"GVZC200601",NULL,"Incl. A/H","AVPEC61D14",NULL,NULL,"20","11.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","20","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","1D1",NULL,"5.0 Ton - SEER2-H5 Single Stage-Single Piece ECM-AH",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94166","208509858","seer2","5",NULL,"GSZH506010",NULL,"CAPT4961D4","MBVC2001AA-1",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Modular & Single Piece","24.5","no","01A",NULL,"5.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94167","208509871","seer2","5",NULL,"GSZH506010",NULL,"CHPT4860D4","MBVC2001AA-1",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Heat Pump Split System (SEER2) - Modular & Single Piece 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","01A",NULL,"5.0 Ton - SEER2-H5 Single Stage-Two Piece VS-Blower",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94168","209319520","seer2","2",NULL,"GPGM32404041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94169","209319520","seer2","2",NULL,"GPGM32406041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94170","209319526","seer2","2.5",NULL,"GPGM33004041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94171","209319526","seer2","2.5",NULL,"GPGM33006041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94172","209319532","seer2","3",NULL,"GPGM33606041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94173","209319532","seer2","3",NULL,"GPGM33608041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:02",NULL,"1"
"94174","209319532","seer2","3",NULL,"GPGM34206041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:03",NULL,"1"
"94175","209319538","seer2","3.5",NULL,"GPGM34206041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:03",NULL,"1"
"94176","209319538","seer2","3.5",NULL,"GPGM34208041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:03",NULL,"1"
"94177","209319544","seer2","4",NULL,"GPGM34806041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:03",NULL,"1"
"94178","209319544","seer2","4",NULL,"GPGM34808041",NULL,NULL,NULL,NULL,NULL,"13.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,"81%",NULL,NULL,"AC & Coil","Gas/Electric Package Unit-SEER2 15.3 SEER","13","SINGLE STAGE","Coil",NULL,"Mullti-Position",NULL,"no",NULL,NULL,"GPGM3-SEER2 Mullti-Position Installation 13.4 SEER2, 81% AFUE",NULL,"2022-12-30 04:05:35","2022-12-30 04:07:03",NULL,"1"
